"aspirin-drop-onesixth - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260419_000900.spc"
"Wavelength nm.","Abs."
766.00,0.014
766.50,0.008
767.00,0.012
767.50,0.011
768.00,0.010
768.50,0.004
769.00,0.007
769.50,0.008
770.00,0.001
770.50,0.004
771.00,0.005
771.50,0.002
772.00,0.006
772.50,0.012
773.00,0.007
773.50,0.003
774.00,0.007
774.50,0.003
775.00,0.003
775.50,-0.002
776.00,0.009
776.50,0.006
777.00,0.008
777.50,0.014
778.00,0.012
778.50,-0.003
779.00,-0.002
779.50,0.004
780.00,0.003
780.50,0.013
781.00,0.007
781.50,0.011
782.00,0.003
782.50,0.001
783.00,-0.001
783.50,0.005
784.00,0.001
784.50,0.005
785.00,0.006
785.50,0.001
786.00,0.014
786.50,0.007
787.00,0.008
787.50,0.011
788.00,0.007
788.50,0.004
789.00,0.005
789.50,0.001
790.00,0.009
790.50,0.007
791.00,0.012
791.50,0.007
792.00,0.005
792.50,0.002
793.00,-0.001
793.50,-0.000
794.00,-0.004
794.50,-0.001
795.00,-0.002
795.50,0.004
796.00,0.004
796.50,0.005
797.00,0.007
797.50,0.002
798.00,0.005
798.50,0.005
799.00,0.004
799.50,0.002
800.00,-0.005
