wavenumber,transmittance,absorbance
775.243700,99.303990,0.003033
775.725800,99.269850,0.003183
776.207900,99.237450,0.003324
776.690000,99.204550,0.003468
777.172100,99.170140,0.003619
777.654200,99.134310,0.003776
778.136400,99.097520,0.003937
778.618500,99.060070,0.004101
779.100600,99.021460,0.004271
779.582700,98.980650,0.004450
780.064800,98.936860,0.004642
780.546900,98.890000,0.004848
781.029100,98.840890,0.005063
781.511200,98.791030,0.005282
781.993300,98.741790,0.005499
782.475400,98.694080,0.005709
782.957500,98.648190,0.005911
783.439600,98.604610,0.006103
783.921800,98.564610,0.006279
784.403900,98.530820,0.006428
784.886000,98.506890,0.006533
785.368100,98.496630,0.006579
785.850200,98.502570,0.006552
786.332300,98.525160,0.006453
786.814500,98.562620,0.006288
787.296600,98.611520,0.006072
787.778700,98.668180,0.005823
788.260800,98.729730,0.005552
788.742900,98.794710,0.005266
789.225000,98.862740,0.004967
789.707200,98.933700,0.004656
790.189300,99.006710,0.004335
790.671400,99.079740,0.004015
791.153500,99.149980,0.003707
791.635600,99.215120,0.003422
792.117700,99.274200,0.003164
792.599900,99.328240,0.002927
793.082000,99.379610,0.002703
793.564100,99.430780,0.002479
794.046200,99.483000,0.002251
794.528300,99.535490,0.002022
795.010400,99.585740,0.001803
795.492600,99.630650,0.001607
795.974700,99.668040,0.001444
796.456800,99.697480,0.001316
796.938900,99.720400,0.001216
797.421000,99.739030,0.001135
797.903100,99.755420,0.001063
798.385300,99.770520,0.000998
798.867400,99.784190,0.000938
799.349500,99.796070,0.000887
799.831600,99.806260,0.000842
800.313700,99.815670,0.000801
800.795800,99.825610,0.000758
801.278000,99.836760,0.000710
801.760100,99.848260,0.000659
802.242200,99.857480,0.000619
802.724300,99.861280,0.000603
803.206400,99.857190,0.000621
803.688500,99.845150,0.000673
804.170700,99.828180,0.000747
804.652800,99.811370,0.000820
805.134900,99.800170,0.000869
805.617000,99.798190,0.000877
806.099100,99.806040,0.000843
806.581200,99.821270,0.000777
807.063400,99.839710,0.000697
807.545500,99.857240,0.000620
808.027600,99.871250,0.000560
808.509700,99.881200,0.000516
808.991800,99.887940,0.000487
809.473900,99.892580,0.000467
809.956100,99.895440,0.000454
810.438200,99.895740,0.000453
810.920300,99.892100,0.000469
811.402400,99.883460,0.000506
811.884500,99.869880,0.000565
812.366600,99.852780,0.000640
812.848800,99.834320,0.000720
813.330900,99.816670,0.000797
813.813000,99.801380,0.000863
814.295100,99.789140,0.000917
814.777200,99.780120,0.000956
815.259300,99.774400,0.000981
815.741500,99.772190,0.000990
816.223600,99.773700,0.000984
816.705700,99.778590,0.000963
817.187800,99.785710,0.000932
817.669900,99.793000,0.000900
818.152000,99.798170,0.000877
818.634200,99.799630,0.000871
819.116300,99.797270,0.000881
819.598400,99.792740,0.000901
820.080500,99.788670,0.000919
820.562600,99.787800,0.000923
821.044700,99.791570,0.000906
821.526900,99.799710,0.000871
822.009000,99.810270,0.000825
822.491100,99.820590,0.000780
822.973200,99.828180,0.000747
823.455300,99.831440,0.000733
823.937400,99.829920,0.000739
824.419600,99.823890,0.000766
824.901700,99.814070,0.000808
825.383800,99.801270,0.000864
825.865900,99.786740,0.000927
826.348000,99.772190,0.000990
826.830100,99.760070,0.001043
827.312300,99.752710,0.001075
827.794400,99.751710,0.001080
828.276500,99.756980,0.001057
828.758600,99.766410,0.001016
829.240700,99.776550,0.000972
829.722800,99.783910,0.000939
830.205000,99.786360,0.000929
830.687100,99.784150,0.000938
831.169200,99.779680,0.000958
831.651300,99.776280,0.000973
832.133400,99.776390,0.000972
832.615500,99.780480,0.000954
833.097700,99.786440,0.000928
833.579800,99.791110,0.000908
834.061900,99.791540,0.000906
834.544000,99.787030,0.000926
835.026100,99.779650,0.000958
835.508200,99.773230,0.000986
835.990400,99.771880,0.000992
836.472500,99.777760,0.000966
836.954600,99.790120,0.000912
837.436700,99.805570,0.000845
837.918800,99.819340,0.000785
838.400900,99.827450,0.000750
838.883100,99.828010,0.000748
839.365200,99.821890,0.000774
839.847300,99.811730,0.000818
840.329400,99.800720,0.000866
840.811500,99.791280,0.000907
841.293600,99.784540,0.000937
841.775800,99.780560,0.000954
842.257900,99.779120,0.000960
842.740000,99.780070,0.000956
843.222100,99.783630,0.000941
843.704200,99.789670,0.000914
844.186300,99.797170,0.000882
844.668500,99.803930,0.000852
845.150600,99.806970,0.000839
845.632700,99.803570,0.000854
846.114800,99.792440,0.000902
846.596900,99.774540,0.000980
847.079000,99.752980,0.001074
847.561200,99.731910,0.001166
848.043300,99.715230,0.001239
848.525400,99.705410,0.001281
849.007500,99.702950,0.001292
849.489600,99.706630,0.001276
849.971700,99.714220,0.001243
850.453900,99.723250,0.001204
850.936000,99.731630,0.001167
851.418100,99.737670,0.001141
851.900200,99.740340,0.001129
852.382300,99.739030,0.001135
852.864400,99.734000,0.001157
853.346600,99.726510,0.001189
853.828700,99.718790,0.001223
854.310800,99.713460,0.001246
854.792900,99.712580,0.001250
855.275000,99.716530,0.001233
855.757100,99.723490,0.001203
856.239300,99.729730,0.001175
856.721400,99.730870,0.001170
857.203500,99.723590,0.001202
857.685600,99.707140,0.001274
858.167700,99.683750,0.001376
858.649800,99.658000,0.001488
859.132000,99.635000,0.001588
859.614100,99.618600,0.001660
860.096200,99.610170,0.001696
860.578300,99.608470,0.001704
861.060400,99.610590,0.001694
861.542500,99.613270,0.001683
862.024700,99.614200,0.001679
862.506800,99.612590,0.001686
862.988900,99.608700,0.001703
863.471000,99.603390,0.001726
863.953100,99.597300,0.001752
864.435200,99.590570,0.001782
864.917400,99.583140,0.001814
865.399500,99.575040,0.001850
865.881600,99.566560,0.001886
866.363700,99.558190,0.001923
866.845800,99.549990,0.001959
867.327900,99.541230,0.001997
867.810100,99.530460,0.002044
868.292200,99.516010,0.002107
868.774300,99.496890,0.002190
869.256400,99.473600,0.002292
869.738500,99.448160,0.002403
870.220600,99.423630,0.002510
870.702800,99.402790,0.002601
871.184900,99.387210,0.002670
871.667000,99.376630,0.002716
872.149100,99.369210,0.002748
872.631200,99.362530,0.002777
873.113300,99.354560,0.002812
873.595500,99.344310,0.002857
874.077600,99.331760,0.002912
874.559700,99.317340,0.002975
875.041800,99.301040,0.003046
875.523900,99.282170,0.003129
876.006000,99.259730,0.003227
876.488200,99.233120,0.003343
876.970300,99.202920,0.003476
877.452400,99.171160,0.003615
877.934500,99.140880,0.003747
878.416600,99.114810,0.003861
878.898700,99.094290,0.003951
879.380900,99.078490,0.004021
879.863000,99.064620,0.004081
880.345100,99.048900,0.004150
880.827200,99.027890,0.004242
881.309300,98.999660,0.004366
881.791400,98.964260,0.004522
882.273600,98.923090,0.004702
882.755700,98.878300,0.004899
883.237800,98.831720,0.005104
883.719900,98.784100,0.005313
884.202000,98.735490,0.005527
884.684100,98.685100,0.005748
885.166300,98.632100,0.005982
885.648400,98.575870,0.006229
886.130500,98.515910,0.006494
886.612600,98.452050,0.006775
887.094700,98.384280,0.007074
887.576800,98.312870,0.007390
888.059000,98.238330,0.007719
888.541100,98.161520,0.008059
889.023200,98.083370,0.008405
889.505300,98.004410,0.008754
889.987400,97.924470,0.009109
890.469500,97.842630,0.009472
890.951700,97.757360,0.009851
891.433800,97.667450,0.010250
891.915900,97.572330,0.010673
892.398000,97.472620,0.011117
892.880100,97.369910,0.011575
893.362200,97.266120,0.012038
893.844400,97.162800,0.012500
894.326500,97.060610,0.012957
894.808600,96.959360,0.013410
895.290700,96.858560,0.013862
895.772800,96.758020,0.014313
896.254900,96.658450,0.014760
896.737100,96.561490,0.015196
897.219200,96.469380,0.015611
897.701300,96.384250,0.015994
898.183400,96.307740,0.016339
898.665500,96.240730,0.016641
899.147600,96.183410,0.016900
899.629800,96.135780,0.017115
900.111900,96.097880,0.017286
900.594000,96.069820,0.017413
901.076100,96.051970,0.017494
901.558200,96.044490,0.017528
902.040300,96.047360,0.017515
902.522500,96.060280,0.017456
903.004600,96.082770,0.017354
903.486700,96.114280,0.017212
903.968800,96.154200,0.017032
904.450900,96.201690,0.016817
904.933000,96.255690,0.016574
905.415200,96.314770,0.016307
905.897300,96.377300,0.016025
906.379400,96.441710,0.015735
906.861500,96.507000,0.015441
907.343600,96.572890,0.015145
907.825700,96.639950,0.014843
908.307900,96.709190,0.014532
908.790000,96.781500,0.014208
909.272100,96.857150,0.013868
909.754200,96.935480,0.013517
910.236300,97.015080,0.013161
910.718400,97.094360,0.012806
911.200600,97.172070,0.012459
911.682700,97.247740,0.012120
912.164800,97.321650,0.011791
912.646900,97.394390,0.011466
913.129000,97.466350,0.011145
913.611100,97.537130,0.010830
914.093300,97.605740,0.010525
914.575400,97.670840,0.010235
915.057500,97.731510,0.009965
915.539600,97.787640,0.009716
916.021700,97.840050,0.009483
916.503800,97.890080,0.009261
916.986000,97.938710,0.009046
917.468100,97.986240,0.008835
917.950200,98.031990,0.008632
918.432300,98.074830,0.008442
918.914400,98.113860,0.008270
919.396500,98.149230,0.008113
919.878700,98.182160,0.007967
920.360800,98.214720,0.007823
920.842900,98.248920,0.007672
921.325000,98.285900,0.007509
921.807100,98.325450,0.007334
922.289200,98.366310,0.007154
922.771400,98.406610,0.006976
923.253500,98.444680,0.006808
923.735600,98.479580,0.006654
924.217700,98.511220,0.006514
924.699800,98.539910,0.006388
925.181900,98.566030,0.006273
925.664100,98.589630,0.006169
926.146200,98.610590,0.006076
926.628300,98.628850,0.005996
927.110400,98.644960,0.005925
927.592500,98.660170,0.005858
928.074600,98.676130,0.005788
928.556800,98.694530,0.005707
929.038900,98.716450,0.005610
929.521000,98.742030,0.005498
930.003100,98.770520,0.005373
930.485200,98.800450,0.005241
930.967300,98.830060,0.005111
931.449500,98.857580,0.004990
931.931600,98.881470,0.004885
932.413700,98.900450,0.004802
932.895800,98.913770,0.004743
933.377900,98.921380,0.004710
933.860000,98.924220,0.004697
934.342200,98.924400,0.004697
934.824300,98.924600,0.004696
935.306400,98.927500,0.004683
935.788500,98.934720,0.004651
936.270600,98.946160,0.004601
936.752700,98.959880,0.004541
937.234900,98.972820,0.004484
937.717000,98.982080,0.004443
938.199100,98.986090,0.004426
938.681200,98.985280,0.004429
939.163300,98.981910,0.004444
939.645400,98.979010,0.004457
940.127600,98.979130,0.004456
940.609700,98.983350,0.004438
941.091800,98.991120,0.004404
941.573900,99.000970,0.004361
942.056000,99.011460,0.004315
942.538100,99.022000,0.004268
943.020300,99.033150,0.004219
943.502400,99.045940,0.004163
943.984500,99.061000,0.004097
944.466600,99.077730,0.004024
944.948700,99.094280,0.003951
945.430800,99.108150,0.003891
945.913000,99.117350,0.003850
946.395100,99.121270,0.003833
946.877200,99.121130,0.003834
947.359300,99.119360,0.003842
947.841400,99.118520,0.003845
948.323500,99.120250,0.003838
948.805700,99.124670,0.003818
949.287800,99.130680,0.003792
